"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/10/2018","AQS","371190042","4","14","ug/m3 SC","13","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/19/2018","AQS","371190042","4","18","ug/m3 SC","17","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/20/2018","AQS","371190042","4","24","ug/m3 SC","22","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/21/2018","AQS","371190042","4","26","ug/m3 SC","24","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/22/2018","AQS","371190042","4","24","ug/m3 SC","22","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/23/2018","AQS","371190042","4","21","ug/m3 SC","19","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/24/2018","AQS","371190042","4","14","ug/m3 SC","13","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/25/2018","AQS","371190042","4","18","ug/m3 SC","17","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/26/2018","AQS","371190042","4","19","ug/m3 SC","18","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/27/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/28/2018","AQS","371190042","4","11","ug/m3 SC","10","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/29/2018","AQS","371190042","4","15","ug/m3 SC","14","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"09/30/2018","AQS","371190042","4","14","ug/m3 SC","13","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/01/2018","AQS","371190042","4","16","ug/m3 SC","15","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/02/2018","AQS","371190042","4","18","ug/m3 SC","17","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/03/2018","AQS","371190042","4","17","ug/m3 SC","16","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/04/2018","AQS","371190042","4","19","ug/m3 SC","18","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/05/2018","AQS","371190042","4","22","ug/m3 SC","20","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/06/2018","AQS","371190042","4","25","ug/m3 SC","23","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/07/2018","AQS","371190042","4","19","ug/m3 SC","18","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/08/2018","AQS","371190042","4","16","ug/m3 SC","15","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/09/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/10/2018","AQS","371190042","4","6","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/11/2018","AQS","371190042","4","7","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/12/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/13/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/14/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/15/2018","AQS","371190042","4","16","ug/m3 SC","15","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/16/2018","AQS","371190042","4","14","ug/m3 SC","13","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/17/2018","AQS","371190042","4","11","ug/m3 SC","10","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/18/2018","AQS","371190042","4","14","ug/m3 SC","13","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/19/2018","AQS","371190042","4","19","ug/m3 SC","18","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/20/2018","AQS","371190042","4","16","ug/m3 SC","15","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/21/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/22/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/23/2018","AQS","371190042","4","17","ug/m3 SC","16","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/24/2018","AQS","371190042","4","18","ug/m3 SC","17","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/25/2018","AQS","371190042","4","19","ug/m3 SC","18","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/26/2018","AQS","371190042","4","7","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/27/2018","AQS","371190042","4","6","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/28/2018","AQS","371190042","4","9","ug/m3 SC","8","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/29/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/30/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"10/31/2018","AQS","371190042","4","18","ug/m3 SC","17","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/01/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/02/2018","AQS","371190042","4","6","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/03/2018","AQS","371190042","4","16","ug/m3 SC","15","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/04/2018","AQS","371190042","4","15","ug/m3 SC","14","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/05/2018","AQS","371190042","4","9","ug/m3 SC","8","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/06/2018","AQS","371190042","4","9","ug/m3 SC","8","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/07/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/08/2018","AQS","371190042","4","15","ug/m3 SC","14","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/09/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/10/2018","AQS","371190042","4","8","ug/m3 SC","7","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/11/2018","AQS","371190042","4","15","ug/m3 SC","14","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/12/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/13/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/14/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/15/2018","AQS","371190042","4","6","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/16/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/17/2018","AQS","371190042","4","17","ug/m3 SC","16","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/18/2018","AQS","371190042","4","26","ug/m3 SC","24","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/19/2018","AQS","371190042","4","21","ug/m3 SC","19","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/20/2018","AQS","371190042","4","14","ug/m3 SC","13","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/21/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/22/2018","AQS","371190042","4","15","ug/m3 SC","14","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/23/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/24/2018","AQS","371190042","4","7","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/25/2018","AQS","371190042","4","9","ug/m3 SC","8","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/26/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/27/2018","AQS","371190042","4","7","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/28/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/29/2018","AQS","371190042","4","17","ug/m3 SC","16","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"11/30/2018","AQS","371190042","4","20","ug/m3 SC","19","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/01/2018","AQS","371190042","4","16","ug/m3 SC","15","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/02/2018","AQS","371190042","4","11","ug/m3 SC","10","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/03/2018","AQS","371190042","4","20","ug/m3 SC","19","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/08/2018","AQS","371190042","4","20","ug/m3 SC","19","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/09/2018","AQS","371190042","4","5","ug/m3 SC","5","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/10/2018","AQS","371190042","4","4","ug/m3 SC","4","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/11/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/12/2018","AQS","371190042","4","14","ug/m3 SC","13","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/13/2018","AQS","371190042","4","18","ug/m3 SC","17","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/14/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/15/2018","AQS","371190042","4","5","ug/m3 SC","5","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/16/2018","AQS","371190042","4","7","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/17/2018","AQS","371190042","4","8","ug/m3 SC","7","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/18/2018","AQS","371190042","4","10","ug/m3 SC","9","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/19/2018","AQS","371190042","4","17","ug/m3 SC","16","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/20/2018","AQS","371190042","4","8","ug/m3 SC","7","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/21/2018","AQS","371190042","4","4","ug/m3 SC","4","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/22/2018","AQS","371190042","4","6","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/23/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/24/2018","AQS","371190042","4","11","ug/m3 SC","10","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/25/2018","AQS","371190042","4","26","ug/m3 SC","24","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/26/2018","AQS","371190042","4","19","ug/m3 SC","18","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/27/2018","AQS","371190042","4","13","ug/m3 SC","12","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/28/2018","AQS","371190042","4","5","ug/m3 SC","5","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/29/2018","AQS","371190042","4","12","ug/m3 SC","11","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/30/2018","AQS","371190042","4","11","ug/m3 SC","10","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"12/31/2018","AQS","371190042","4","7","ug/m3 SC","6","Montclaire Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1512830008885","-80.866983"
"01/01/2018","AQS","371830014","3","7","ug/m3 SC","6","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/02/2018","AQS","371830014","3","12","ug/m3 SC","11","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/03/2018","AQS","371830014","3","20","ug/m3 SC","19","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/04/2018","AQS","371830014","3","13","ug/m3 SC","12","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/05/2018","AQS","371830014","3","12","ug/m3 SC","11","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/06/2018","AQS","371830014","3","8","ug/m3 SC","7","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/07/2018","AQS","371830014","3","11","ug/m3 SC","10","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/08/2018","AQS","371830014","3","22","ug/m3 SC","20","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/09/2018","AQS","371830014","3","21","ug/m3 SC","19","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/10/2018","AQS","371830014","3","11","ug/m3 SC","10","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/11/2018","AQS","371830014","3","13","ug/m3 SC","12","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/12/2018","AQS","371830014","3","2","ug/m3 SC","2","Millbrook School","1","100.0000","81102","PM10 Total 0-10um STP","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
