"","Date","Site.ID","Daily.Mean.Concentration","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"20251",2018-02-21,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2026",2018-02-22,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20271",2018-02-23,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20281",2018-02-24,371190042,21,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2029",2018-02-25,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20301",2018-02-26,371190042,6,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20311",2018-02-27,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2032",2018-02-28,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20331",2018-03-01,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20341",2018-03-02,371190042,4,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2035",2018-03-03,371190042,4,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20361",2018-03-04,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20371",2018-03-05,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2038",2018-03-06,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20391",2018-03-07,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20401",2018-03-08,371190042,6,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2041",2018-03-09,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20421",2018-03-10,371190042,29,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20431",2018-03-11,371190042,25,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2044",2018-03-16,371190042,29,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20451",2018-03-17,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20461",2018-03-18,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2047",2018-03-19,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20481",2018-03-20,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20491",2018-03-21,371190042,3,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2050",2018-03-22,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20511",2018-03-23,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20521",2018-03-24,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2053",2018-03-25,371190042,5,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20541",2018-03-26,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20551",2018-03-27,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2056",2018-03-28,371190042,23,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20571",2018-03-29,371190042,27,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20581",2018-03-30,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2059",2018-03-31,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20601",2018-04-01,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20611",2018-04-02,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2062",2018-04-03,371190042,27,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20631",2018-04-04,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20641",2018-04-05,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2065",2018-04-06,371190042,43,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20661",2018-04-07,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20671",2018-04-08,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2068",2018-04-09,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20691",2018-04-10,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20701",2018-04-11,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2071",2018-04-12,371190042,29,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20721",2018-04-13,371190042,37,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20731",2018-04-14,371190042,27,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2074",2018-04-15,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20751",2018-04-16,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20761",2018-04-17,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2077",2018-04-18,371190042,26,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20781",2018-04-19,371190042,23,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20791",2018-04-20,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2080",2018-04-21,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20811",2018-04-22,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20821",2018-04-23,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2083",2018-04-24,371190042,4,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20841",2018-04-25,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20851",2018-04-26,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2086",2018-04-27,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20871",2018-04-28,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20881",2018-04-29,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2089",2018-04-30,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20901",2018-05-01,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20911",2018-05-02,371190042,21,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2092",2018-05-03,371190042,25,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20931",2018-05-04,371190042,34,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20941",2018-05-05,371190042,28,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2095",2018-05-06,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20961",2018-05-07,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20971",2018-05-08,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2098",2018-05-09,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"20991",2018-05-10,371190042,27,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21001",2018-05-11,371190042,23,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2101",2018-05-12,371190042,27,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21021",2018-05-13,371190042,26,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21031",2018-05-14,371190042,41,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2104",2018-05-15,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21051",2018-05-16,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21061",2018-05-17,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2107",2018-05-18,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21081",2018-05-19,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21091",2018-05-20,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2110",2018-05-21,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21111",2018-05-22,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21121",2018-05-23,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2113",2018-05-24,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21141",2018-05-25,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21151",2018-05-26,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2116",2018-05-27,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21171",2018-05-28,371190042,5,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21181",2018-05-29,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2119",2018-05-30,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21201",2018-05-31,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21211",2018-06-01,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2122",2018-06-02,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21231",2018-06-03,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21241",2018-06-04,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2125",2018-06-05,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21261",2018-06-06,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21271",2018-06-07,371190042,24,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2128",2018-06-08,371190042,26,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21291",2018-06-09,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21301",2018-06-10,371190042,28,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2131",2018-06-11,371190042,28,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21321",2018-06-12,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21331",2018-06-13,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2134",2018-06-14,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21351",2018-06-20,371190042,32,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21361",2018-06-21,371190042,28,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2137",2018-06-22,371190042,29,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21381",2018-06-23,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21391",2018-06-24,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2140",2018-06-25,371190042,27,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21411",2018-06-26,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21421",2018-06-27,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2143",2018-06-28,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21441",2018-06-29,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21451",2018-06-30,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2146",2018-07-01,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21471",2018-07-02,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21481",2018-07-03,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2149",2018-07-04,371190042,24,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21501",2018-07-05,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21511",2018-07-06,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2152",2018-07-07,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21531",2018-07-08,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21541",2018-07-09,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2155",2018-07-10,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21561",2018-07-11,371190042,28,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21571",2018-07-12,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2158",2018-07-13,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21591",2018-07-14,371190042,24,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21601",2018-07-15,371190042,21,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21611",2018-07-16,371190042,24,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2162",2018-07-17,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21631",2018-07-18,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21641",2018-07-19,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2165",2018-07-20,371190042,32,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21661",2018-07-21,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21671",2018-07-22,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21681",2018-07-23,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2169",2018-07-24,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2170",2018-07-25,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21711",2018-07-26,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21721",2018-07-27,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2173",2018-07-28,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21741",2018-07-29,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21751",2018-07-30,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2176",2018-07-31,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21771",2018-08-01,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21781",2018-08-02,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2179",2018-08-03,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21801",2018-08-04,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21811",2018-08-05,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2182",2018-08-06,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21831",2018-08-07,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21841",2018-08-08,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2185",2018-08-09,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21861",2018-08-10,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21871",2018-08-11,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2188",2018-08-12,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21891",2018-08-13,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21901",2018-08-14,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2191",2018-08-15,371190042,25,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21921",2018-08-16,371190042,31,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2193",2018-08-17,371190042,23,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21941",2018-08-18,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21951",2018-08-19,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2196",2018-08-20,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21971",2018-08-21,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"21981",2018-08-22,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2199",2018-08-23,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22001",2018-08-24,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22011",2018-08-25,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2202",2018-08-26,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22031",2018-08-27,371190042,25,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22041",2018-08-28,371190042,23,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2205",2018-08-29,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22061",2018-08-30,371190042,37,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22071",2018-08-31,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2208",2018-09-01,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22091",2018-09-02,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22101",2018-09-03,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2211",2018-09-04,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22121",2018-09-05,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22131",2018-09-06,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2214",2018-09-07,371190042,23,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22151",2018-09-08,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22161",2018-09-09,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2217",2018-09-10,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2218",2018-09-19,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2219",2018-09-20,371190042,24,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2220",2018-09-21,371190042,26,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22211",2018-09-22,371190042,24,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2222",2018-09-23,371190042,21,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22231",2018-09-24,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22241",2018-09-25,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2225",2018-09-26,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22261",2018-09-27,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22271",2018-09-28,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2228",2018-09-29,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22291",2018-09-30,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22301",2018-10-01,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2231",2018-10-02,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22321",2018-10-03,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22331",2018-10-04,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2234",2018-10-05,371190042,22,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22351",2018-10-06,371190042,25,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22361",2018-10-07,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2237",2018-10-08,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22381",2018-10-09,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22391",2018-10-10,371190042,6,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2240",2018-10-11,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22411",2018-10-12,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22421",2018-10-13,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2243",2018-10-14,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22441",2018-10-15,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22451",2018-10-16,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2246",2018-10-17,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22471",2018-10-18,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22481",2018-10-19,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2249",2018-10-20,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22501",2018-10-21,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22511",2018-10-22,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2252",2018-10-23,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22531",2018-10-24,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22541",2018-10-25,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2255",2018-10-26,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22561",2018-10-27,371190042,6,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22571",2018-10-28,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2258",2018-10-29,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22591",2018-10-30,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22601",2018-10-31,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2261",2018-11-01,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22621",2018-11-02,371190042,6,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22631",2018-11-03,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2264",2018-11-04,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22651",2018-11-05,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22661",2018-11-06,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2267",2018-11-07,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22681",2018-11-08,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22691",2018-11-09,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2270",2018-11-10,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22711",2018-11-11,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22721",2018-11-12,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2273",2018-11-13,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22741",2018-11-14,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22751",2018-11-15,371190042,6,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2276",2018-11-16,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22771",2018-11-17,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22781",2018-11-18,371190042,26,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2279",2018-11-19,371190042,21,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22801",2018-11-20,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22811",2018-11-21,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2282",2018-11-22,371190042,15,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22831",2018-11-23,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22841",2018-11-24,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2285",2018-11-25,371190042,9,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22861",2018-11-26,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22871",2018-11-27,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2288",2018-11-28,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22891",2018-11-29,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22901",2018-11-30,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2291",2018-12-01,371190042,16,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22921",2018-12-02,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22931",2018-12-03,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2294",2018-12-08,371190042,20,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22951",2018-12-09,371190042,5,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22961",2018-12-10,371190042,4,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2297",2018-12-11,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22981",2018-12-12,371190042,14,"PM10","Mecklenburg",35.1512830008885,-80.866983
"22991",2018-12-13,371190042,18,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2300",2018-12-14,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23011",2018-12-15,371190042,5,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23021",2018-12-16,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2303",2018-12-17,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23041",2018-12-18,371190042,10,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23051",2018-12-19,371190042,17,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2306",2018-12-20,371190042,8,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23071",2018-12-21,371190042,4,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23081",2018-12-22,371190042,6,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2309",2018-12-23,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23101",2018-12-24,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23111",2018-12-25,371190042,26,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2312",2018-12-26,371190042,19,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23131",2018-12-27,371190042,13,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23141",2018-12-28,371190042,5,"PM10","Mecklenburg",35.1512830008885,-80.866983
"2315",2018-12-29,371190042,12,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23161",2018-12-30,371190042,11,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23171",2018-12-31,371190042,7,"PM10","Mecklenburg",35.1512830008885,-80.866983
"23181",2018-01-01,371830014,7,"PM10","Wake",35.856111,-78.574167
"23191",2018-01-02,371830014,12,"PM10","Wake",35.856111,-78.574167
"23201",2018-01-03,371830014,20,"PM10","Wake",35.856111,-78.574167
"23211",2018-01-04,371830014,13,"PM10","Wake",35.856111,-78.574167
"23221",2018-01-05,371830014,12,"PM10","Wake",35.856111,-78.574167
"23231",2018-01-06,371830014,8,"PM10","Wake",35.856111,-78.574167
"23241",2018-01-07,371830014,11,"PM10","Wake",35.856111,-78.574167
"23251",2018-01-08,371830014,22,"PM10","Wake",35.856111,-78.574167
"23261",2018-01-09,371830014,21,"PM10","Wake",35.856111,-78.574167
"23271",2018-01-10,371830014,11,"PM10","Wake",35.856111,-78.574167
"23281",2018-01-11,371830014,13,"PM10","Wake",35.856111,-78.574167
"23291",2018-01-12,371830014,2,"PM10","Wake",35.856111,-78.574167
"23301",2018-01-13,371830014,4,"PM10","Wake",35.856111,-78.574167
"23311",2018-01-14,371830014,4,"PM10","Wake",35.856111,-78.574167
"23321",2018-01-15,371830014,9,"PM10","Wake",35.856111,-78.574167
"23331",2018-01-16,371830014,21,"PM10","Wake",35.856111,-78.574167
"23341",2018-01-17,371830014,16,"PM10","Wake",35.856111,-78.574167
"23351",2018-01-18,371830014,12,"PM10","Wake",35.856111,-78.574167
"23361",2018-01-19,371830014,19,"PM10","Wake",35.856111,-78.574167
"23371",2018-01-20,371830014,19,"PM10","Wake",35.856111,-78.574167
"23381",2018-01-21,371830014,18,"PM10","Wake",35.856111,-78.574167
"23391",2018-01-22,371830014,24,"PM10","Wake",35.856111,-78.574167
"23401",2018-01-23,371830014,11,"PM10","Wake",35.856111,-78.574167
"23411",2018-01-24,371830014,5,"PM10","Wake",35.856111,-78.574167
"23421",2018-01-25,371830014,8,"PM10","Wake",35.856111,-78.574167
"23431",2018-01-26,371830014,16,"PM10","Wake",35.856111,-78.574167
"23441",2018-01-27,371830014,11,"PM10","Wake",35.856111,-78.574167
"23451",2018-01-28,371830014,8,"PM10","Wake",35.856111,-78.574167
